label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Health,1682,1251,133,188,1092790_20260426020630_1.png,2560,1600
Health,1163,1253,133,181,1092790_20260426020630_1.png,2560,1600
Health,1216,553,100,166,1092790_20260426020630_1.png,2560,1600
Health,766,550,103,171,1092790_20260426020630_1.png,2560,1600
Health,714,1253,120,193,1092790_20260426020630_1.png,2560,1600
Sigil,980,1258,181,171,1092790_20260426020630_1.png,2560,1600
Sigil,1110,545,115,115,1092790_20260426020630_1.png,2560,1600
Sigil,1012,616,128,100,1092790_20260426020630_1.png,2560,1600
Attack,1386,1243,125,221,1092790_20260426020630_1.png,2560,1600
Attack,934,550,90,193,1092790_20260426020630_1.png,2560,1600
Attack,475,550,105,193,1092790_20260426020630_1.png,2560,1600
Attack,407,1248,120,226,1092790_20260426020630_1.png,2560,1600
Sigil,653,550,118,115,1092790_20260426020630_1.png,2560,1600
Sigil,566,600,118,131,1092790_20260426020630_1.png,2560,1600
Sigil,530,1253,173,193,1092790_20260426020701_1.png,2560,1600
Sigil,975,1258,191,161,1092790_20260426020701_1.png,2560,1600
Sigil,1502,1220,196,236,1092790_20260426020701_1.png,2560,1600
Sigil,1557,548,118,115,1092790_20260426020701_1.png,2560,1600
Sigil,1467,618,143,103,1092790_20260426020701_1.png,2560,1600
Sigil,1042,553,163,158,1092790_20260426020701_1.png,2560,1600
Sigil,591,555,166,151,1092790_20260426020701_1.png,2560,1600
Attack,478,543,105,193,1092790_20260426020701_1.png,2560,1600
Attack,1389,545,88,196,1092790_20260426020701_1.png,2560,1600
Attack,1389,1248,120,208,1092790_20260426020701_1.png,2560,1600
Attack,934,550,95,193,1092790_20260426020701_1.png,2560,1600
Attack,417,1243,105,218,1092790_20260426020701_1.png,2560,1600
Health,2064,548,136,166,1092790_20260426020701_1.png,2560,1600
Health,1198,535,123,178,1092790_20260426020701_1.png,2560,1600
Health,1155,1248,141,188,1092790_20260426020701_1.png,2560,1600
Health,714,1243,120,198,1092790_20260426020701_1.png,2560,1600
Health,1687,1243,120,188,1092790_20260426020701_1.png,2560,1600
Health,749,535,120,181,1092790_20260426020701_1.png,2560,1600
Health,1662,538,105,176,1092790_20260426020701_1.png,2560,1600
Card,1359,786,467,693,1092790_20260426020701_1.png,2560,1600
Card,884,791,449,683,1092790_20260426020701_1.png,2560,1600
Card,397,786,457,693,1092790_20260426020701_1.png,2560,1600
Card,458,159,432,592,1092790_20260426020701_1.png,2560,1600
Card,929,169,402,587,1092790_20260426020701_1.png,2560,1600
Card,1359,171,419,580,1092790_20260426020701_1.png,2560,1600
Card,1788,169,449,582,1092790_20260426020701_1.png,2560,1600
Attack,899,1243,120,231,1092790_20260426020805_1.png,2560,1600
Health,1198,1248,125,196,1092790_20260426020805_1.png,2560,1600
Health,2069,555,136,161,1092790_20260426020805_1.png,2560,1600
Health,1652,550,113,158,1092790_20260426020805_1.png,2560,1600
Health,1211,553,105,168,1092790_20260426020805_1.png,2560,1600
Health,764,548,105,173,1092790_20260426020805_1.png,2560,1600
Sigil,1502,555,156,161,1092790_20260426020805_1.png,2560,1600
Sigil,1037,555,178,156,1092790_20260426020805_1.png,2560,1600
Sigil,648,545,128,125,1092790_20260426020805_1.png,2560,1600
Sigil,556,605,141,120,1092790_20260426020805_1.png,2560,1600
Attack,478,550,100,196,1092790_20260426020805_1.png,2560,1600
Attack,1384,550,103,183,1092790_20260426020805_1.png,2560,1600
Attack,934,555,93,181,1092790_20260426020805_1.png,2560,1600
Card,889,799,437,680,1092790_20260426020805_1.png,2560,1600
Card,470,159,407,592,1092790_20260426020805_1.png,2560,1600
Card,917,161,419,585,1092790_20260426020805_1.png,2560,1600
Card,1361,169,417,582,1092790_20260426020805_1.png,2560,1600
Card,1793,159,432,597,1092790_20260426020805_1.png,2560,1600
Card,443,159,449,590,1092790_20260426020950_1.png,2560,1600
Card,1349,154,417,600,1092790_20260426020950_1.png,2560,1600
Card,1788,156,447,602,1092790_20260426020950_1.png,2560,1600
Health,2071,553,120,166,1092790_20260426020950_1.png,2560,1600
Health,1627,555,125,158,1092790_20260426020950_1.png,2560,1600
Health,726,555,125,158,1092790_20260426020950_1.png,2560,1600
Sigil,1494,560,163,143,1092790_20260426020950_1.png,2560,1600
Sigil,593,565,156,141,1092790_20260426020950_1.png,2560,1600
Sigil,1964,545,120,110,1092790_20260426020950_1.png,2560,1600
Sigil,1878,618,133,103,1092790_20260426020950_1.png,2560,1600
Attack,1371,545,110,186,1092790_20260426020950_1.png,2560,1600
Attack,475,538,103,198,1092790_20260426020950_1.png,2560,1600
Card,458,171,434,582,1092790_20260426021103_1.png,2560,1600
Card,914,169,422,585,1092790_20260426021103_1.png,2560,1600
Card,1364,171,419,585,1092790_20260426021103_1.png,2560,1600
Card,1810,159,439,597,1092790_20260426021103_1.png,2560,1600
Card,889,801,447,683,1092790_20260426021103_1.png,2560,1600
Health,2069,555,131,163,1092790_20260426021103_1.png,2560,1600
Health,1620,560,128,146,1092790_20260426021103_1.png,2560,1600
Health,1173,558,131,163,1092790_20260426021103_1.png,2560,1600
Health,1196,1248,125,183,1092790_20260426021103_1.png,2560,1600
Health,726,553,118,171,1092790_20260426021103_1.png,2560,1600
Sigil,618,548,123,105,1092790_20260426021103_1.png,2560,1600
Sigil,513,605,136,115,1092790_20260426021103_1.png,2560,1600
Sigil,1040,565,158,136,1092790_20260426021103_1.png,2560,1600
Sigil,1514,553,108,100,1092790_20260426021103_1.png,2560,1600
Sigil,1426,618,123,103,1092790_20260426021103_1.png,2560,1600
Sigil,1966,555,115,103,1092790_20260426021103_1.png,2560,1600
Sigil,1883,613,123,110,1092790_20260426021103_1.png,2560,1600
Sigil,1012,1228,193,238,1092790_20260426021103_1.png,2560,1600
Attack,904,1248,100,223,1092790_20260426021103_1.png,2560,1600
Attack,919,553,95,181,1092790_20260426021103_1.png,2560,1600
Attack,904,1245,103,221,1092790_20260426021207_1.png,2560,1600
Attack,1389,1245,115,218,1092790_20260426021207_1.png,2560,1600
Health,1677,1251,128,188,1092790_20260426021207_1.png,2560,1600
Health,1196,1256,123,183,1092790_20260426021207_1.png,2560,1600
Health,1178,553,113,168,1092790_20260426021207_1.png,2560,1600
Sigil,1070,550,105,105,1092790_20260426021207_1.png,2560,1600
Sigil,980,616,120,110,1092790_20260426021207_1.png,2560,1600
Sigil,1502,1220,191,231,1092790_20260426021207_1.png,2560,1600
Sigil,1007,1215,201,241,1092790_20260426021207_1.png,2560,1600
Card,894,801,442,675,1092790_20260426021207_1.png,2560,1600
Card,1359,799,459,680,1092790_20260426021207_1.png,2560,1600
Card,924,166,414,585,1092790_20260426021207_1.png,2560,1600
